Intensity_MassDisplacement_PI,Intensity_MaxIntensityEdge_DAPI,Intensity_MaxIntensityEdge_PI,Intensity_MaxIntensity_DAPI,Intensity_MaxIntensity_PI,Intensity_MeanIntensityEdge_DAPI,Intensity_MeanIntensityEdge_PI,Intensity_MeanIntensity_DAPI,Intensity_MeanIntensity_PI,Intensity_MedianIntensity_DAPI,Intensity_MedianIntensity_PI,Intensity_MinIntensityEdge_DAPI,Intensity_MinIntensityEdge_PI,Intensity_MinIntensity_DAPI,Intensity_MinIntensity_PI,Intensity_StdIntensityEdge_DAPI,Intensity_StdIntensityEdge_PI,Intensity_StdIntensity_DAPI,Intensity_StdIntensity_PI,Intensity_UpperQuartileIntensity_DAPI,Intensity_UpperQuartileIntensity_PI,Number_Object_Number
0.171730342,0.052445259,0.039230946,0.129411772,0.039230946,0.041166661,0.034416451,0.075664136,0.03468805,0.076249331,0.034531165,0.033722438,0.030487526,0.033722438,0.030258641,0.004811315,0.001848619,0.024764141,0.001652912,0.095376514,0.035790037,917
0.026452837,0.05958648,0.033325706,0.175005719,0.035950255,0.041656554,0.030342133,0.083834338,0.031555022,0.082734413,0.031601433,0.033234149,0.026718548,0.033234149,0.026718548,0.004941171,0.001557524,0.034656664,0.001567849,0.10760662,0.032608531,918
10.3075365,0.052445259,0.401541173,0.195132375,0.888227642,0.041930633,0.110830139,0.093364271,0.202411576,0.092774853,0.057442589,0.034576945,0.032211795,0.034576945,0.032211795,0.003545261,0.106451322,0.040487804,0.232235637,0.127660796,0.333894104,919
0.243693059,0.055436026,0.038406957,0.171465635,0.042069122,0.04381354,0.033490573,0.097489782,0.03430179,0.103883423,0.034271762,0.035309378,0.029068436,0.035309378,0.029068436,0.00477459,0.001899185,0.032581139,0.001859152,0.12307927,0.035461966,920
0.057102071,0.055695429,0.036499582,0.129182875,0.038406957,0.042686097,0.033658351,0.075828905,0.034019026,0.07734035,0.0339971,0.035461966,0.03056382,0.035461966,0.03056382,0.00545204,0.00109327,0.022086911,0.001253302,0.094121464,0.034866866,921
2.851977136,0.063538566,0.153688863,0.151491567,0.153688863,0.044346973,0.056969412,0.081046036,0.051653437,0.082475014,0.038521402,0.035629816,0.031570915,0.035629816,0.031494621,0.006838767,0.038645782,0.026720326,0.027579675,0.099599451,0.05645838,922
0.174847395,0.06112764,0.039337758,0.151354238,0.039581902,0.041257938,0.035526883,0.090181305,0.035832887,0.09646754,0.035858702,0.03387503,0.031647213,0.03387503,0.031326771,0.004529325,0.00154803,0.032130246,0.001393551,0.115701534,0.036758985,923
0.1571058,0.061997406,0.037369344,0.153749898,0.039719235,0.042196178,0.03342878,0.090320326,0.03391287,0.095292591,0.033829253,0.033386741,0.030914778,0.033386741,0.028961623,0.005482496,0.001481654,0.033693718,0.001543902,0.119203478,0.034882125,924
0.35087768,0.052384224,0.040497445,0.181124583,0.042328525,0.040260266,0.0347365,0.092026288,0.035890686,0.088471808,0.035751889,0.034561686,0.030273899,0.034561686,0.029922942,0.003997725,0.002695801,0.042639643,0.002589863,0.13056764,0.037869077,925
0.192811538,0.063843749,0.085282676,0.474540323,0.085282676,0.045468398,0.037684407,0.157633934,0.037243928,0.105195694,0.036820021,0.036942091,0.031967651,0.036942091,0.031967651,0.005006622,0.007402544,0.119659609,0.003697335,0.250003815,0.038025483,926
0.037946435,0.057984285,0.035950255,0.222827494,0.038056001,0.042765078,0.032283799,0.107632841,0.033735529,0.115999088,0.033768214,0.035904478,0.029709315,0.035904478,0.029709315,0.004118434,0.001255646,0.046328566,0.001559457,0.14328222,0.034821089,927
0.112511271,0.064484626,0.038879987,0.136705577,0.038879987,0.045532773,0.033378592,0.078587196,0.03345169,0.077592127,0.033340964,0.036545359,0.030395972,0.036545359,0.030045014,0.00629672,0.001811966,0.023682371,0.001388714,0.09718471,0.034241244,928
0.225452982,0.079591058,0.035080492,0.244953081,0.03511101,0.054047594,0.029763832,0.118923618,0.030560283,0.124284737,0.030350195,0.042175937,0.026001373,0.042175937,0.025970856,0.007487461,0.002233142,0.045882955,0.001837696,0.150415808,0.031799801,929
0.225495855,0.04693675,0.038559549,0.136964977,0.038559549,0.035944745,0.03194335,0.078531065,0.032943628,0.083115891,0.032761119,0.028946364,0.028290227,0.028946364,0.028290227,0.004462683,0.002058872,0.030545746,0.001871779,0.105733579,0.034195468,930
0.062389675,0.059189744,0.035614558,0.141359583,0.037460897,0.040253007,0.031155695,0.082602984,0.032336438,0.086518653,0.032211795,0.034607463,0.028763257,0.034607463,0.028763257,0.00432096,0.001261816,0.030495017,0.001558928,0.110475317,0.033402,931
0.126533197,0.058197908,0.03558404,0.215533689,0.041260395,0.04225552,0.030871106,0.113761583,0.032553461,0.124307621,0.032669567,0.032333866,0.027222095,0.032333866,0.026215,0.004033533,0.001917911,0.049619739,0.002166992,0.15484092,0.033936065,932
0.872992485,0.057831693,0.297215223,0.554970622,0.670878172,0.044269796,0.167853096,0.166976605,0.312429108,0.093057144,0.265651941,0.036011294,0.097444117,0.036011294,0.097444117,0.005196992,0.0449938,0.144553718,0.148746123,0.262909144,0.433314256,933
0.217645051,0.052323185,0.037094682,0.230655372,0.03866636,0.0384914,0.03301923,0.116787675,0.034347813,0.124216069,0.034714274,0.031082628,0.026916916,0.031082628,0.026916916,0.004724494,0.002279373,0.056847493,0.002113677,0.166964218,0.035721369,934
0.221395345,0.052719921,0.039795529,0.213550016,0.041245136,0.040872041,0.034067017,0.104087287,0.035338461,0.11120775,0.035294119,0.03321889,0.030807965,0.03321889,0.030487526,0.003099482,0.002124492,0.047071746,0.002015693,0.143686578,0.036770429,935
0.211443275,0.048493173,0.037964448,0.140367746,0.039734494,0.036265207,0.032536786,0.077188369,0.03353427,0.080140382,0.03310445,0.028351262,0.027954528,0.028351262,0.027954528,0.004662236,0.002106042,0.030285703,0.002167428,0.10360113,0.03535134,936
0.637900458,0.090653852,0.099366754,0.577615023,0.099366754,0.045716123,0.037107522,0.132074725,0.036674929,0.09504845,0.03570611,0.034897383,0.029602503,0.034897383,0.028259709,0.00819926,0.011531679,0.1167483,0.006611385,0.129411772,0.037354086,937
0.085411468,0.06100557,0.040695813,0.637338817,0.041733425,0.04350473,0.035964885,0.179364217,0.037015131,0.102220185,0.0371252,0.036346991,0.03134203,0.036346991,0.03134203,0.004719052,0.001873523,0.162040171,0.00160809,0.263675898,0.038033113,938
0.178373206,0.050553139,0.035004195,0.20349431,0.0408484,0.03779504,0.031025951,0.091574294,0.033070138,0.084016174,0.032906082,0.029861907,0.026779583,0.029861907,0.026779583,0.005004248,0.001604965,0.046343293,0.002224991,0.128835738,0.034699015,939
0.056628781,0.05024796,0.037781339,0.132066831,0.039749753,0.037933694,0.033051276,0.076091115,0.033740338,0.080018312,0.033333335,0.030640116,0.029785611,0.030640116,0.029694056,0.004582943,0.001671829,0.026557737,0.001931458,0.095841914,0.035183489,940
0.217577426,0.047898069,0.036911573,0.146822304,0.037064165,0.036675059,0.031522498,0.082208358,0.032252505,0.085206378,0.032219425,0.030136568,0.027710384,0.030136568,0.027710384,0.004416685,0.001786614,0.033703211,0.001618972,0.110101474,0.033432517,941
0.123239181,0.054703593,0.039093614,0.145082787,0.039398793,0.040218967,0.034446632,0.083218044,0.035456062,0.090402074,0.035439078,0.032379646,0.029373618,0.032379646,0.029373618,0.004367447,0.001836824,0.029776332,0.001602669,0.105947204,0.036575876,942
0.096365253,0.05384909,0.039734494,0.149858847,0.040131226,0.040840709,0.03548164,0.092670704,0.035763439,0.096971087,0.035660334,0.033707179,0.031845577,0.033707179,0.031845577,0.004208788,0.001608668,0.033940367,0.001364703,0.121873811,0.036697946,943
0.189111586,0.059998475,0.039368276,0.174288541,0.040619515,0.04366956,0.035063941,0.1021036,0.035585994,0.109651331,0.035538264,0.035187304,0.030869002,0.035187304,0.030869002,0.004905089,0.001740241,0.035778142,0.001575695,0.130117491,0.03673228,944
0.193915687,0.066224158,0.033951323,0.103654534,0.033951323,0.049195288,0.030212663,0.069102502,0.03020195,0.06953536,0.030014496,0.039902341,0.026672771,0.039902341,0.026672771,0.006130608,0.00175341,0.015652699,0.001583548,0.080666821,0.031433586,945
0.138010634,0.063340202,0.033417258,0.097077899,0.033600368,0.05075323,0.030004652,0.067534124,0.029977205,0.067177847,0.030006867,0.039154649,0.026642252,0.039154649,0.026642252,0.005810636,0.001678741,0.014360149,0.001461658,0.080853743,0.030991074,946
0.29402429,0.061264973,0.038345922,0.1485008,0.040207524,0.042404128,0.033633104,0.079835754,0.034630295,0.078843363,0.034393836,0.034393836,0.028885329,0.034393836,0.028885329,0.005521481,0.002271535,0.029644572,0.002165192,0.104089417,0.036331732,947
0.19394943,0.059449151,0.037384603,0.16775769,0.03819333,0.04067734,0.032280193,0.078796288,0.03343723,0.074570842,0.033279926,0.034592204,0.028503854,0.034592204,0.028503854,0.004473087,0.001866587,0.032928864,0.001987906,0.103028916,0.034966048,948
0.15511031,0.081986725,0.041229878,0.107545584,0.041229878,0.047841979,0.03576305,0.07334432,0.03542327,0.076920733,0.035263598,0.035675593,0.031708248,0.035675593,0.031418327,0.010816772,0.002043849,0.01938343,0.001681843,0.08938735,0.036499582,949
0.167514335,0.728068948,0.040619515,0.728068948,0.042053863,0.094704959,0.034777319,0.151797564,0.035704416,0.119722284,0.035904478,0.035156786,0.02854963,0.035156786,0.02854963,0.154180971,0.002472831,0.127822648,0.00225708,0.19021897,0.037399862,950
0.225191138,0.060196843,0.038361181,0.174212247,0.040527962,0.040755042,0.033119301,0.077683796,0.034497507,0.073548488,0.034180209,0.031692989,0.029755093,0.031692989,0.029434653,0.005164569,0.001553113,0.029891168,0.002137834,0.091836423,0.035950255,951
0.212216543,0.050980393,0.043060958,0.212726027,0.043060958,0.035226806,0.033093127,0.105379544,0.033670281,0.110353246,0.033356223,0.027832456,0.028732738,0.027832456,0.028732738,0.00391582,0.002799722,0.052743116,0.002188604,0.151285574,0.035065234,952
0.121463668,0.057022966,0.034912642,0.138475627,0.035141528,0.040517832,0.031118275,0.077902159,0.031573561,0.08193332,0.031540398,0.034149691,0.027374685,0.034149691,0.027374685,0.004614392,0.001296597,0.026593572,0.00129715,0.100396737,0.032543678,953
0.137532716,0.063813232,0.037567712,0.173632413,0.039688718,0.040505883,0.03346211,0.094254721,0.034475999,0.10121309,0.034424353,0.032944229,0.030380713,0.032944229,0.030289158,0.004062009,0.001574414,0.03523977,0.001610607,0.121828035,0.035599299,954
0.957228493,0.191775382,0.11445792,0.191775382,0.145983055,0.058735477,0.036898983,0.088916457,0.038220654,0.088471808,0.0338674,0.034195468,0.028885329,0.034195468,0.028885329,0.037025763,0.013426635,0.034682606,0.0168245,0.114072634,0.035339896,955
0.175076912,0.061142899,0.037689783,0.132005796,0.040787365,0.04168683,0.035068093,0.078999613,0.035853598,0.080323495,0.035751887,0.031998169,0.030945297,0.031998169,0.030945297,0.005925165,0.001194473,0.026588614,0.001692244,0.100999467,0.036972608,956
0.122332317,0.063584343,0.038529031,0.184069574,0.040115967,0.042329719,0.033656753,0.094395989,0.03443323,0.100602731,0.034256503,0.035095751,0.030304417,0.035095751,0.029205767,0.00480228,0.001597479,0.03800583,0.001626134,0.124422066,0.035568781,957
0.280779024,0.06301976,0.048218511,0.417425811,0.051636532,0.04487617,0.03354354,0.124572138,0.034598773,0.096910045,0.034515906,0.036469061,0.027832456,0.036469061,0.027832456,0.00530775,0.003251324,0.086814487,0.002879445,0.137956813,0.035782408,958
0.177471805,0.049515527,0.037796598,0.228397042,0.040680554,0.035974961,0.032920856,0.116172254,0.034909388,0.119989321,0.035126269,0.029266804,0.027817197,0.029266804,0.027817197,0.004444574,0.002302016,0.059521263,0.002144708,0.166491184,0.036381323,959
0.19916949,0.230197608,0.038941026,0.244281679,0.0402533,0.05638407,0.034005791,0.113416234,0.035262261,0.116762035,0.035324637,0.034958418,0.029678797,0.034958418,0.029617762,0.042456099,0.001978341,0.052377074,0.001812192,0.152944997,0.03658732,960
0.244500967,0.072877087,0.042587928,0.187350273,0.042587928,0.045830949,0.035143435,0.0945108,0.035293068,0.096910048,0.034912642,0.034424353,0.030960556,0.034424353,0.030441748,0.008116605,0.002492504,0.031031209,0.002046144,0.119275957,0.036514841,961
0.273382172,0.052918289,0.036011294,0.219165325,0.037201494,0.037645354,0.031345622,0.104545297,0.032202037,0.112222478,0.032257572,0.030106051,0.027649349,0.030106051,0.027649349,0.004836689,0.002350665,0.047025978,0.001896754,0.140951399,0.033478294,962
0.13721205,0.061585411,0.037842374,0.166460663,0.039215688,0.044609409,0.03311743,0.091847205,0.033940721,0.093400471,0.033813994,0.035751887,0.030304417,0.035751887,0.029999238,0.005571141,0.001503522,0.033222873,0.001545129,0.119584955,0.035034716,963
0.462270646,0.101716638,0.046631571,0.138918132,0.046631571,0.047284169,0.03349221,0.078750247,0.03313323,0.081254289,0.032791637,0.034058139,0.027847715,0.034058139,0.027847715,0.016222992,0.004216824,0.026914149,0.00271971,0.09932097,0.034256503,964
0.197642979,0.0614786,0.037552454,0.185671777,0.038101777,0.04229382,0.033365497,0.087956867,0.033764749,0.088799879,0.033531699,0.034195468,0.030380713,0.034195468,0.030304417,0.005607749,0.001867125,0.033182282,0.001765773,0.112676434,0.035137713,965
0.097545241,0.150881216,0.03759823,0.150881216,0.03866636,0.058276979,0.032428109,0.089922436,0.033583789,0.098771647,0.033585109,0.030518044,0.028641185,0.030518044,0.028641185,0.036117824,0.001883144,0.032257242,0.001860415,0.113282979,0.034988936,966
0.109765473,0.147005424,0.039063096,0.189608604,0.040909439,0.057425046,0.034994284,0.099435699,0.036026718,0.10370031,0.035980772,0.035156786,0.031586174,0.035156786,0.031586174,0.031997696,0.001696453,0.037617073,0.001745648,0.130430307,0.037308309,967
0.115682519,0.058884565,0.037338827,0.137315944,0.037491418,0.043075303,0.033572595,0.080647883,0.033712143,0.084031433,0.033615626,0.035172045,0.029236287,0.035172045,0.029236287,0.005134771,0.001658588,0.0267169,0.001374675,0.101029985,0.034660868,968
0.252343937,0.063172348,0.034180209,0.12565805,0.035141528,0.045267119,0.029909037,0.075279202,0.030448312,0.076462962,0.030426489,0.035767149,0.026764324,0.035767149,0.026764324,0.0065601,0.001387592,0.02130119,0.001568651,0.088372625,0.031586174,969
0.255068059,0.080689706,0.03883421,0.231662467,0.040039673,0.043476675,0.033352128,0.114653627,0.034406708,0.121950105,0.034332801,0.034775309,0.028198672,0.034775309,0.028198672,0.006756175,0.00198776,0.054156521,0.001726126,0.159243152,0.035507742,970
0.150534281,0.062149998,0.039795529,0.165209427,0.041382469,0.041748289,0.035491301,0.091929978,0.036045174,0.098786905,0.035889219,0.034607463,0.032211795,0.034607463,0.031876098,0.005188618,0.001619826,0.032856307,0.001654252,0.117196918,0.037216753,971
0.226619034,0.045288779,0.035950255,0.170565352,0.038864728,0.034692277,0.031450752,0.088275587,0.032422517,0.090318151,0.032501716,0.029678797,0.027527276,0.029678797,0.027100023,0.003661087,0.00215585,0.040219012,0.001994551,0.123811701,0.033710994,972
0.255741392,0.060303655,0.038651101,0.151918828,0.039459832,0.040593222,0.032268199,0.082488732,0.033285767,0.084550239,0.033188373,0.032547493,0.027969787,0.032547493,0.027969787,0.004749595,0.002316016,0.031862598,0.002124887,0.109460592,0.034905013,973
0.139645732,0.065262839,0.037460897,0.164202332,0.038620584,0.039884921,0.033114601,0.094738335,0.034207663,0.103662167,0.034378577,0.031570915,0.02731365,0.031570915,0.02731365,0.005680077,0.002124211,0.036809792,0.001886336,0.126054779,0.035568781,974
0.192548197,0.077912569,0.035095751,0.158648044,0.035095751,0.054395327,0.029972491,0.096217656,0.030273037,0.097535666,0.030243382,0.041962311,0.026153963,0.041962311,0.026153963,0.008918279,0.001727459,0.03186239,0.001480288,0.122755015,0.031239033,975
0.339700986,0.054032195,0.040177006,0.212298766,0.041565575,0.042315109,0.033771767,0.116386223,0.035700578,0.12616159,0.036072329,0.034866866,0.028046083,0.034866866,0.028046083,0.004342474,0.002717869,0.051329363,0.002429714,0.159487292,0.037560083,976
0.878163826,0.082673378,0.106996261,0.169939727,0.106996261,0.047840372,0.043931519,0.099407573,0.040724714,0.102548257,0.038109407,0.035431448,0.033295184,0.035431448,0.033295184,0.010990025,0.015038502,0.041920375,0.00902286,0.139616236,0.040997177,977
0.171569306,0.061692227,0.036270697,0.151705191,0.037109941,0.045829973,0.032190547,0.076720623,0.032946781,0.076310366,0.032883193,0.03523308,0.029159991,0.03523308,0.028610665,0.006747207,0.001536434,0.024584567,0.001591594,0.095887691,0.034134433,978
0.617560889,0.155062184,0.04913405,0.282978565,0.059479669,0.047813879,0.034715449,0.091577813,0.035885989,0.079743646,0.034699015,0.033936065,0.028900588,0.033936065,0.028717479,0.02221668,0.004569111,0.048131294,0.004868182,0.125421524,0.036644541,979
0.126651831,0.08406195,0.036758985,0.115266651,0.036758985,0.046359452,0.032677408,0.071888366,0.032848937,0.079530023,0.032867935,0.032684825,0.028625926,0.032684825,0.028625926,0.013482757,0.001787738,0.022507041,0.001540056,0.0899176,0.033962768,980
0.203378391,0.069001295,0.035675593,0.130479902,0.037186235,0.043767453,0.03207376,0.079185744,0.032576852,0.082322426,0.032539863,0.034668498,0.029129473,0.034668498,0.028824292,0.007190485,0.001530245,0.025544063,0.001472704,0.102586403,0.033646144,981
0.170393209,0.093080036,0.037460897,0.186877236,0.038727399,0.046080681,0.033383871,0.093143488,0.034176316,0.095315479,0.034073398,0.034012359,0.030106051,0.034012359,0.030106051,0.012733768,0.001534107,0.034584512,0.001422504,0.115972379,0.035172045,982
0.281460036,0.061966889,0.037460897,0.16908522,0.038559549,0.04371695,0.033154892,0.087589672,0.03389781,0.085931182,0.033722438,0.034378577,0.029877165,0.034378577,0.029877165,0.005846924,0.00188216,0.036172254,0.001837899,0.118039981,0.035294119,983
0.234563825,0.094285496,0.044968337,0.14554055,0.044968337,0.048472559,0.035531302,0.088430022,0.035512563,0.092454411,0.035446707,0.036743727,0.030960556,0.036743727,0.030960556,0.012535953,0.002483627,0.027819942,0.001873528,0.109010451,0.036591135,984
1.441614408,0.059250783,0.999938965,0.503105223,1,0.043176822,0.347927524,0.146885338,0.645779548,0.092729077,0.668947905,0.035477225,0.08784619,0.035477225,0.08784619,0.004752539,0.235320716,0.128699635,0.32043369,0.200556956,0.999954224,985
0.320511197,0.138704509,0.037506677,0.174929425,0.039230946,0.04767015,0.032285579,0.092477615,0.03359479,0.101365685,0.033531699,0.02760357,0.027527276,0.02760357,0.027527276,0.029933366,0.002213978,0.036574478,0.002185276,0.121980622,0.035202563,986
0.076883684,0.081300072,0.032913711,0.120073244,0.032913711,0.056960657,0.029416639,0.083736673,0.0295598,0.089417867,0.029571984,0.041306172,0.026794843,0.041306172,0.026794843,0.010323588,0.001340288,0.020628829,0.001072462,0.099595636,0.030258641,987
0.21217456,0.061860073,0.042435341,0.144075692,0.042435341,0.042056916,0.034516366,0.080002587,0.035313059,0.081193253,0.035065234,0.033920806,0.030640116,0.033920806,0.030640116,0.00554104,0.002391712,0.029635324,0.002286972,0.105500877,0.03695735,988
0.318257248,0.05072099,0.037491418,0.158937976,0.037491418,0.036960942,0.031018749,0.089423301,0.03218386,0.094331272,0.032288089,0.030029755,0.02604715,0.030029755,0.02604715,0.004694647,0.002752027,0.03831927,0.002221676,0.123308156,0.033813994,989
0.186878012,0.075684749,0.036865797,0.14233616,0.036865797,0.042599013,0.032097112,0.07639175,0.031914449,0.076119632,0.031769283,0.034180209,0.028641185,0.034180209,0.027862974,0.009079415,0.001795485,0.030456023,0.001551287,0.103070877,0.032806896,990
1.019602814,0.066544592,0.057679102,0.165590912,0.057679102,0.042153742,0.03785264,0.083347161,0.038744793,0.083703365,0.036034182,0.033447776,0.028641185,0.033447776,0.028641185,0.006072819,0.007503728,0.033064172,0.006858222,0.111104755,0.041523613,991
0.173199648,0.052460518,0.036423285,0.13893339,0.03776608,0.036029491,0.03245538,0.075615128,0.032983698,0.077416647,0.032898452,0.030029755,0.029114215,0.030029755,0.029114215,0.003962829,0.00156957,0.02911783,0.00155859,0.100278476,0.034092471,992
0.110421812,0.067154959,0.034424353,0.14409095,0.036499582,0.043536511,0.030791114,0.080798534,0.032017603,0.08123903,0.031967651,0.034393836,0.027862974,0.034393836,0.027862974,0.006043366,0.001325318,0.02695199,0.001691585,0.099404898,0.033119708,993
0.074097498,0.065476462,0.036835279,0.135439083,0.037247274,0.045101104,0.033558111,0.078638737,0.033727573,0.083253227,0.033722438,0.03305104,0.030472267,0.03305104,0.029755093,0.007490234,0.001275617,0.022671042,0.001182746,0.09542992,0.034515906,994
0.230248767,0.113954373,0.039093614,0.476691842,0.039703976,0.044462247,0.034113239,0.142859577,0.035664834,0.096635386,0.035980772,0.028915847,0.026352331,0.028915847,0.026352331,0.020793643,0.002882098,0.113485453,0.002146606,0.218844891,0.037018389,995
4.951540859,0.049011979,0.245960176,0.293018997,0.277027547,0.036337319,0.087622999,0.104718472,0.127158009,0.092034791,0.114427403,0.028564889,0.031845577,0.028564889,0.031845577,0.004399531,0.065096298,0.059548597,0.080549585,0.133760586,0.206633862,996
0.090417618,0.057526514,0.038742658,0.141054392,0.040314335,0.041744728,0.034446959,0.076371317,0.034956556,0.076569773,0.034882125,0.032684825,0.031235218,0.032684825,0.030487526,0.005730189,0.001858784,0.025504739,0.001777616,0.095460445,0.036026552,997
0.104340899,0.063508049,0.03605707,0.146791786,0.043656062,0.043892823,0.03310211,0.089136075,0.034096099,0.09392691,0.033783473,0.034699015,0.029571984,0.034699015,0.029571984,0.005347767,0.001329042,0.028831137,0.001853591,0.110509649,0.035126269,998
0.071227313,0.051590752,0.036987871,0.152635992,0.037994966,0.039790096,0.032809094,0.091855966,0.03363607,0.100480661,0.033562219,0.032379646,0.029388877,0.032379646,0.029388877,0.00439243,0.001579437,0.033168422,0.001490856,0.118379494,0.034653239,999
0.220753824,0.059494928,0.036881056,0.209536895,0.039368276,0.043760968,0.032399127,0.10707543,0.03336026,0.116273746,0.033310443,0.036118105,0.028381782,0.036118105,0.028381782,0.004023723,0.001809263,0.044744518,0.001704094,0.141832605,0.034561686,1000
0.099359255,0.077821009,0.03648432,0.132906079,0.036682688,0.044761997,0.032237639,0.080292288,0.03239641,0.083741512,0.032303348,0.035797667,0.028961623,0.035797667,0.028717479,0.009582933,0.001459025,0.025022078,0.001294696,0.099057756,0.033157855,1001
0.165215916,0.060791943,0.039276723,0.148546576,0.039276723,0.04305333,0.033976037,0.084493154,0.034511958,0.087434195,0.034378577,0.033783473,0.030975815,0.033783473,0.030487526,0.006351232,0.001786499,0.028740807,0.001628975,0.105836578,0.035614558,1002
0.117119858,0.066239417,0.046723124,0.172060728,0.046723124,0.044891407,0.037121068,0.093452991,0.038386635,0.094651714,0.038391698,0.035187304,0.032883193,0.035187304,0.032883193,0.006393649,0.002739216,0.036857997,0.002247557,0.126565963,0.040089265,1003
0.092393284,0.063004501,0.043167774,0.183138788,0.044052795,0.041914626,0.03547214,0.090401163,0.036255558,0.092118718,0.036270697,0.033676662,0.029999238,0.033676662,0.029999238,0.005575169,0.002818492,0.035652063,0.002541691,0.116128787,0.037880521,1004
0.470036213,0.061112382,0.046372168,0.175402462,0.046372168,0.044045048,0.035782883,0.088596137,0.035722774,0.084794387,0.035507742,0.035263598,0.029892424,0.035263598,0.029892424,0.00587687,0.003594502,0.035263254,0.002684231,0.111760892,0.037644006,1005
0.177918159,0.053315021,0.035477225,0.199069202,0.036224917,0.037059119,0.030469313,0.112836973,0.031191305,0.121858552,0.031158922,0.029083695,0.026337072,0.029083695,0.026337072,0.005127199,0.001864998,0.052191232,0.001559913,0.158922717,0.032196537,1006
0.20554507,0.095826656,0.03321889,0.144563973,0.033539329,0.057085718,0.030074006,0.088717781,0.030236764,0.091531243,0.030327306,0.037750822,0.026565958,0.037750822,0.026428627,0.014178762,0.001724897,0.026991411,0.001552078,0.110040439,0.031448845,1007
0.396289468,0.060242619,0.042725261,0.271152824,0.042725261,0.043818962,0.0355373,0.131341573,0.036294254,0.135202564,0.036163881,0.03523308,0.028412299,0.03523308,0.028412299,0.004949252,0.004197564,0.06562237,0.002776582,0.18902877,0.038448921,1008
0.053786046,0.160555422,0.033493552,0.160555422,0.035248339,0.056950436,0.030957755,0.090965285,0.031611786,0.09813077,0.031540398,0.032043945,0.02839704,0.032043945,0.028000304,0.034811085,0.001013782,0.032270811,0.001261861,0.115106434,0.032486457,1009
0.115874803,0.045685511,0.037338827,0.443137258,0.038986802,0.035770746,0.032984679,0.156850001,0.034805354,0.106767379,0.035187304,0.03059434,0.025940338,0.03059434,0.025940338,0.003462217,0.002771634,0.125450056,0.002124557,0.254329741,0.036125734,1010
0.234558368,0.064057373,0.040863659,0.532555103,0.045304038,0.042691992,0.033744326,0.166154336,0.038178621,0.129694052,0.038567178,0.032700084,0.027481498,0.032700084,0.027481498,0.005590368,0.002773953,0.120656727,0.003678526,0.23414588,0.041077286,1011
0.324906745,0.115678646,0.037689783,0.177630275,0.03918517,0.046889849,0.032777755,0.093039892,0.033391552,0.100106817,0.033112079,0.029343098,0.028839551,0.029343098,0.028839551,0.024011271,0.002123184,0.039208755,0.001876722,0.125570308,0.034805831,1012
0.312515803,0.061676968,0.038941026,0.162142366,0.055115588,0.042839841,0.033354042,0.089507161,0.034199626,0.092286564,0.033417258,0.034546427,0.02980087,0.034546427,0.029449912,0.00513376,0.002018519,0.031179681,0.003236089,0.112062261,0.035141528,1013
0.154622345,0.110811017,0.033325706,0.143450066,0.033325706,0.059871141,0.029339416,0.098866324,0.0296501,0.106981002,0.029602503,0.041092545,0.026184482,0.041092545,0.026184482,0.018915899,0.001678685,0.030264378,0.001425686,0.125261307,0.030762188,1014
0.107832569,0.055802245,0.039291982,0.414328218,0.042343784,0.041969233,0.034117054,0.151977804,0.036703511,0.117311362,0.036903944,0.033829253,0.028595407,0.033829253,0.028595407,0.004182273,0.002454648,0.106845816,0.002468619,0.242755774,0.038445105,1015
0.021581997,0.161547258,0.033478294,0.161547258,0.033600368,0.079037787,0.030828486,0.085832801,0.031002891,0.089951932,0.030922407,0.031830318,0.028534371,0.031830318,0.028534371,0.040527676,0.000945934,0.031159885,0.000988499,0.10687419,0.031715877,1016
1.076805408,0.056824598,0.037857633,0.188815132,0.10215915,0.042927988,0.033080833,0.102878017,0.037088667,0.108949415,0.033783473,0.036942091,0.028610665,0.036942091,0.028610665,0.003456737,0.002096572,0.043065571,0.011289015,0.141046762,0.036110476,1017
0.19616285,0.06953536,0.032196537,0.211245894,0.032257572,0.043470261,0.028772617,0.107649936,0.029142624,0.113046464,0.029144732,0.033936065,0.025864042,0.033936065,0.025833525,0.005743982,0.001359055,0.046015787,0.001255767,0.144605935,0.030067903,1018
0.28443748,0.069520101,0.040161747,0.143755242,0.040161747,0.043298194,0.033675366,0.079857048,0.034474041,0.080491342,0.034294652,0.034393836,0.029129473,0.034393836,0.029129473,0.00653613,0.002330538,0.028171685,0.00204196,0.102792399,0.035805296,1019
0.20728239,0.05787747,0.039169908,0.199420154,0.040619515,0.041876294,0.03337505,0.110153119,0.034701763,0.118234534,0.034958418,0.033829253,0.028442817,0.033829253,0.028442817,0.004651819,0.002324756,0.047338234,0.00215569,0.151232168,0.036194399,1020
0.287300095,0.062653542,0.039093614,0.159578845,0.039826047,0.04120111,0.033830377,0.090057903,0.034617815,0.097940035,0.03463798,0.033813994,0.030273899,0.033813994,0.029312581,0.005114018,0.002189581,0.032421582,0.002013066,0.115228504,0.03605707,1021
0.30081,0.063477531,0.036865797,0.193743795,0.039063096,0.042704701,0.031988988,0.091994661,0.032596331,0.094453346,0.032516975,0.035812926,0.028137637,0.035812926,0.028137637,0.005399886,0.0020273,0.038209064,0.001933367,0.123941407,0.033901732,1022
